,Over,Bowler,Non_Striker,Runs,Extras,Extra Type,Opposition,Venue,Year
1808,12.6,SMSM Senanayake,CH Gayle,2,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1809,13.6,SP Narine,MC Henriques,1,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1810,14.1,R Bhatia,MC Henriques,1,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1811,14.3,R Bhatia,MC Henriques,1,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1812,14.6,R Bhatia,MC Henriques,4,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1813,15.3,L Balaji,MC Henriques,2,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1814,15.4,L Balaji,MC Henriques,6,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1815,15.5,L Balaji,MC Henriques,0,0,legal,Kolkata Knight Riders,Ranchi,12-May-2013
1816,15.2,MS Gony,V Kohli,4,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1817,15.3,MS Gony,V Kohli,0,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1818,15.4,MS Gony,V Kohli,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1819,15.6,MS Gony,V Kohli,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1820,16.1,P Awana,V Kohli,0,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1821,16.2,P Awana,V Kohli,0,1,wides,Kings XI Punjab,Chandigarh,06-May-2013
1822,16.3,P Awana,V Kohli,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1823,16.5,P Awana,V Kohli,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1824,16.7,P Awana,MC Henriques,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1825,17.1,MG Neser,MC Henriques,0,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1826,17.2,MG Neser,MC Henriques,6,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1827,17.3,MG Neser,MC Henriques,0,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1828,17.4,MG Neser,MC Henriques,4,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1829,17.5,MG Neser,MC Henriques,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1830,18.2,P Kumar,MC Henriques,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1831,19.1,MG Neser,MC Henriques,2,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1832,19.2,MG Neser,MC Henriques,4,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1833,19.3,MG Neser,MC Henriques,4,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1834,19.4,MG Neser,MC Henriques,6,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1835,19.5,MG Neser,MC Henriques,1,0,legal,Kings XI Punjab,Chandigarh,06-May-2013
1836,5.3,DJ Bravo,V Kohli,4,0,legal,Chennai Super Kings,Bangalore,18-May-2013
1837,5.4,DJ Bravo,V Kohli,1,0,legal,Chennai Super Kings,Bangalore,18-May-2013
1838,6.1,MM Sharma,V Kohli,0,0,legal,Chennai Super Kings,Bangalore,18-May-2013
1839,3.6,Z Khan,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1840,4.3,SL Malinga,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1841,4.4,SL Malinga,PA Patel,2,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1842,4.5,SL Malinga,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1843,4.6,SL Malinga,PA Patel,4,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1844,5.2,Z Khan,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1845,5.3,Z Khan,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1846,5.4,Z Khan,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1847,6.1,JJ Bumrah,PA Patel,2,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1848,6.2,JJ Bumrah,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1849,6.4,JJ Bumrah,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1850,7.2,Harbhajan Singh,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1851,7.4,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1852,7.5,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1853,7.6,Harbhajan Singh,PA Patel,2,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1854,8.2,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1855,8.5,PP Ojha,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1856,8.6,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1857,9.1,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1858,9.2,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1859,9.3,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1860,9.4,Harbhajan Singh,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1861,9.6,Harbhajan Singh,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1862,10.1,PP Ojha,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1863,10.2,PP Ojha,PA Patel,4,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1864,10.3,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1865,10.5,PP Ojha,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1866,10.6,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1867,11.1,JJ Bumrah,PA Patel,6,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1868,11.2,JJ Bumrah,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1869,11.3,JJ Bumrah,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1870,11.5,JJ Bumrah,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1871,11.6,JJ Bumrah,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1872,12.2,SL Malinga,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1873,13.1,Z Khan,PA Patel,2,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1874,13.2,Z Khan,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1875,13.4,Z Khan,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1876,13.5,Z Khan,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1877,14.3,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1878,14.6,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1879,15.1,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1880,15.2,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1881,15.3,Harbhajan Singh,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1882,15.4,Harbhajan Singh,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1883,15.6,Harbhajan Singh,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1884,16.1,PP Ojha,PA Patel,1,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1885,16.5,PP Ojha,PA Patel,0,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1886,16.6,PP Ojha,PA Patel,4,0,legal,Mumbai Indians,Dubai International Cricket Stadium,19-Apr-2014
1887,15.6,SP Narine,Yuvraj Singh,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1888,16.1,JH Kallis,Yuvraj Singh,0,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1889,16.2,JH Kallis,Yuvraj Singh,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1890,16.5,JH Kallis,Yuvraj Singh,0,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1891,16.6,JH Kallis,Yuvraj Singh,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1892,17.1,R Vinay Kumar,Yuvraj Singh,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1893,17.6,R Vinay Kumar,Yuvraj Singh,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1894,18.1,UT Yadav,Yuvraj Singh,4,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1895,18.2,UT Yadav,Yuvraj Singh,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1896,18.7,UT Yadav,JA Morkel,0,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1897,19.2,R Vinay Kumar,JA Morkel,1,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1898,19.4,R Vinay Kumar,JA Morkel,0,0,legal,Kolkata Knight Riders,Sharjah Cricket Stadium,24-Apr-2014
1899,2.2,KW Richardson,V Kohli,0,0,legal,Rajasthan Royals,Abu Dhabi,26-Apr-2014
1900,4.1,MG Johnson,Yuvraj Singh,0,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1901,4.2,MG Johnson,Yuvraj Singh,4,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1902,4.3,MG Johnson,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1903,4.6,MG Johnson,Yuvraj Singh,0,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1904,5.3,Sandeep Sharma,Yuvraj Singh,4,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1905,5.4,Sandeep Sharma,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1906,6.1,MG Johnson,Yuvraj Singh,2,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1907,6.2,MG Johnson,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1908,6.5,MG Johnson,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1909,7.4,L Balaji,Yuvraj Singh,0,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1910,7.5,L Balaji,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1911,8.1,AR Patel,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1912,8.4,AR Patel,Yuvraj Singh,0,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1913,8.5,AR Patel,Yuvraj Singh,1,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1914,9.2,R Dhawan,Yuvraj Singh,0,0,legal,Kings XI Punjab,Dubai International Cricket Stadium,28-Apr-2014
1915,6.5,KV Sharma,RR Rossouw,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1916,6.6,KV Sharma,RR Rossouw,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1917,7.2,I Sharma,RR Rossouw,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1918,7.5,I Sharma,RR Rossouw,0,1,wides,Sunrisers Hyderabad,Bangalore,04-May-2014
1919,7.6,I Sharma,RR Rossouw,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1920,8.1,KV Sharma,RR Rossouw,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1921,8.4,KV Sharma,RR Rossouw,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1922,9.1,IK Pathan,RR Rossouw,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1923,9.5,IK Pathan,RR Rossouw,0,1,wides,Sunrisers Hyderabad,Bangalore,04-May-2014
1924,9.6,IK Pathan,RR Rossouw,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1925,9.7,IK Pathan,RR Rossouw,6,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1926,10.4,KV Sharma,Yuvraj Singh,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1927,10.5,KV Sharma,Yuvraj Singh,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1928,11.1,I Sharma,Yuvraj Singh,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1929,11.6,I Sharma,Yuvraj Singh,6,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1930,12.4,DJG Sammy,Yuvraj Singh,4,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1931,12.5,DJG Sammy,Yuvraj Singh,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1932,13.1,IK Pathan,Yuvraj Singh,6,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1933,13.2,IK Pathan,Yuvraj Singh,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1934,13.3,IK Pathan,Yuvraj Singh,2,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1935,13.4,IK Pathan,Yuvraj Singh,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1936,15.1,DJG Sammy,MA Starc,6,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1937,15.2,DJG Sammy,MA Starc,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1938,15.4,DJG Sammy,MA Starc,4,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1939,15.5,DJG Sammy,MA Starc,6,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1940,15.6,DJG Sammy,MA Starc,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1941,16.1,DW Steyn,MA Starc,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1942,16.3,DW Steyn,MA Starc,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1943,16.4,DW Steyn,MA Starc,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1944,16.5,DW Steyn,MA Starc,1,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1945,17.1,B Kumar,MA Starc,4,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
1946,17.2,B Kumar,MA Starc,0,0,legal,Sunrisers Hyderabad,Bangalore,04-May-2014
